filename,GPE,count
cn1919-12-10.txt,Haddonfield,1
cn1919-12-10.txt,England,1
cn1919-12-10.txt,Prague,1
cn1919-12-10.txt,Brussels,1
cn1919-12-10.txt,Serbia,5
cn1919-12-10.txt,London,1
cn1919-12-10.txt,Cleveland,1
cn1919-12-10.txt,Pennsylvania,1
cn1919-12-10.txt,St. Louis,2
cn1919-12-10.txt,New Haven,1
cn1919-12-10.txt,Jerusalem,1
cn1919-12-10.txt,Paris,6
cn1919-12-10.txt,PhiladéIphia,1
cn1919-12-10.txt,Kensington,1
cn1919-12-10.txt,Germany,1
cn1919-12-10.txt,Austria,1
cn1919-12-10.txt,France,1
cn1919-12-10.txt,N. Y.,2
cn1919-12-10.txt,New York City,3
cn1919-12-10.txt,New ,2
cn1919-12-10.txt,United States,1
cn1919-12-10.txt,Kansas City,1
cn1919-12-10.txt,St. Paul,1
cn1919-12-10.txt,West Chester,1
cn1919-12-10.txt,Pa.,4
cn1919-12-10.txt,Metuchen,1
cn1919-12-10.txt,N. J.,2
cn1919-12-10.txt,Colorado,2
cn1919-12-10.txt,Kansas,1
cn1919-12-10.txt,Nebraska,1
cn1919-12-10.txt,Ari-,1
cn1919-12-10.txt,zona,1
cn1919-12-10.txt,Utah,1
cn1919-12-10.txt,Denver,1
cn1919-12-10.txt,Texas,2
cn1919-12-10.txt,Dallas,1
cn1919-12-10.txt,the Lone Star State,1
cn1919-12-10.txt,Washington,1
cn1919-12-10.txt,Constantinople,1
cn1919-12-10.txt,Armenia,1
cn1919-12-10.txt,Bagdad,1
cn1919-12-10.txt,Springfield,1
cn1919-12-10.txt,China,4
cn1919-12-10.txt,Shantung,1
cn1919-12-10.txt,Capital,1
cn1919-12-10.txt,Walnut Philadelphia,1
cn1919-12-10.txt,PHILADELPHIA,2
cn1919-12-10.txt,Miami,1
cn1919-12-10.txt,Fla.,1
cn1919-12-10.txt,Detroit,1
cn1919-12-10.txt,San ,1
cn1919-12-10.txt,Francisco,1
cn1919-12-10.txt,Bernardsville,1
cn1919-12-10.txt,Orange,1
cn1919-12-10.txt,Lake Monhonk,1
cn1919-12-10.txt,Chicago,1
cn1919-12-10.txt,Cambridge,1
cn1919-12-10.txt,Evanstown,1
cn1919-12-10.txt,Germantown,1
cn1919-12-10.txt,Labrador,1
cn1919-12-10.txt,the United ,1
cn1919-12-10.txt,Kosovo,1
cn1919-12-10.txt,The United States,1
cn1919-12-10.txt,Phila,1
cn1919-12-10.txt,NEW YORK,1
cn1919-12-10.txt,Pa,2
cn1919-12-10.txt,Brm Mawr,1
cn1919-12-10.txt,PRITSYLVANIA,2
cn1919-12-10.txt,APTA,1
cn1919-12-10.txt,He,2
cn1919-12-10.txt,s,2
cn1919-12-10.txt,Mee,2
cn1919-12-17.txt,PA,5
cn1919-12-17.txt,America,3
cn1919-12-17.txt,Philadelphia,8
cn1919-12-17.txt,Germany,3
cn1919-12-17.txt,New York City,1
cn1919-12-17.txt,the United States,1
cn1919-12-17.txt,Bryn Mawr,17
cn1919-12-17.txt,France,3
cn1919-12-17.txt,England,1
cn1919-12-17.txt,Taylor,2
cn1919-12-17.txt,Pa.,7
cn1919-12-17.txt,Cuba,1
cn1919-12-17.txt,Spain,2
cn1919-12-17.txt,Mexico,1
cn1919-12-17.txt,Denbigh,3
cn1919-12-17.txt,Manayunk,2
cn1919-12-17.txt,Philadel. phia,1
cn1919-12-17.txt,Watertown,1
cn1919-12-17.txt,New ,2
cn1919-12-17.txt,Gary,1
cn1919-12-17.txt,Indiana,1
cn1919-12-17.txt,the U. S,1
cn1919-12-17.txt,PHILADEL- PHIA.,1
cn1919-12-17.txt,Mineola,1
cn1919-12-17.txt,Penna,1
cn1919-12-17.txt,PENNSYLVANIA,1
cn1919-12-17.txt,Lescheuisicyi,1
cn1919-12-17.txt,Bryn Mawr 300,1
cn1919-12-17.txt,Mme,1
cn1919-12-17.txt,Paris,1
cn1919-12-17.txt,PHILADELPHIA,3
cn1919-12-17.txt,Norfolk,1
cn1919-12-17.txt,Va.,1
cn1919-12-17.txt,New York,2
cn1919-12-17.txt,Lake Forest,1
cn1919-12-17.txt,Chicago,2
cn1919-12-17.txt,Palestine,4
cn1919-12-17.txt,Haifa,1
cn1919-12-17.txt,Russia,1
cn1919-12-17.txt,Philadel- ,1
cn1919-12-17.txt,Pennsylvania,1
cn1919-12-17.txt,Des Moines,1
cn1919-12-17.txt,Barnard,1
cn1919-12-17.txt,Boston,3
cn1919-12-17.txt,Phila,1
cn1919-12-17.txt,NEW YORK,1
cn1919-12-17.txt,New York city,1
cn1919-12-17.txt,Pitts- ,1
cn1919-12-17.txt,Cleveland,1
cn1919-12-17.txt,Pembroke,3
cn1919-12-17.txt,Peinbroke,1
cn1919-12-17.txt,ARDMORE,2
cn1919-12-17.txt,OVERBROOK,1
cn1919-12-17.txt,NARBERTH,1
cn1919-12-17.txt,Lancaster,1
cn1919-12-17.txt,Bryn Mayr,1
cn1919-12-17.txt,Ardmore,1
cn1919-12-17.txt,BRYN MAWR,1
cn1919-12-17.txt,Rosemont,1
cn1919-12-17.txt,Bryn Mawr 252W,1
cn1919-12-17.txt,Bryn Mawr    ,1
cn1920-01-15.txt,BRYN MAWR,2
cn1920-01-15.txt,England,4
cn1920-01-15.txt,Des Moines,2
cn1920-01-15.txt,Iowa,1
cn1920-01-15.txt,Japan,2
cn1920-01-15.txt,Egypt,1
cn1920-01-15.txt,Sweden,1
cn1920-01-15.txt,China,1
cn1920-01-15.txt,Argentina,1
cn1920-01-15.txt,Mexico,1
cn1920-01-15.txt,New Russia,1
cn1920-01-15.txt,Philadelphia,14
cn1920-01-15.txt,Bryn Mawr,20
cn1920-01-15.txt,New York,6
cn1920-01-15.txt,Pa.,7
cn1920-01-15.txt,Boston,2
cn1920-01-15.txt,sylvania,1
cn1920-01-15.txt,Delaware,2
cn1920-01-15.txt,New Jersey,1
cn1920-01-15.txt,Washington,1
cn1920-01-15.txt,Massachusetts,1
cn1920-01-15.txt,Taylor,1
cn1920-01-15.txt,America,4
cn1920-01-15.txt,Philadel- phia,1
cn1920-01-15.txt,Pegnsylvan- ia,1
cn1920-01-15.txt,Washing- ton,1
cn1920-01-15.txt,MOROCCO,1
cn1920-01-15.txt,Morocco,3
cn1920-01-15.txt,Spain,2
cn1920-01-15.txt,Roncesvalles,1
cn1920-01-15.txt,Burgos,1
cn1920-01-15.txt,Old ,1
cn1920-01-15.txt,Fez,5
cn1920-01-15.txt,Gibraltar,1
cn1920-01-15.txt,Tangier,1
cn1920-01-15.txt,Casablanca,3
cn1920-01-15.txt,Rabat,1
cn1920-01-15.txt,Hassan,1
cn1920-01-15.txt,Meknez,1
cn1920-01-15.txt,Medrisa,1
cn1920-01-15.txt,Moulay,1
cn1920-01-15.txt,Velubilis,1
cn1920-01-15.txt,PENNSYLVANIA,1
cn1920-01-15.txt,PA,3
cn1920-01-15.txt,Chicago,2
cn1920-01-15.txt,PHILADELPHIA,4
cn1920-01-15.txt,Paris,1
cn1920-01-15.txt,NEW YORK,3
cn1920-01-15.txt,Paducah,1
cn1920-01-15.txt,Palo Alto,1
cn1920-01-15.txt,California,1
cn1920-01-15.txt,France,4
cn1920-01-15.txt,Belgium,1
cn1920-01-15.txt,Detroit,1
cn1920-01-15.txt,Cincinnati,2
cn1920-01-15.txt,East Orange,1
cn1920-01-15.txt,the West ,1
cn1920-01-15.txt,New York City,1
cn1920-01-15.txt,Greenfield,1
cn1920-01-15.txt,Evanston,1
cn1920-01-15.txt,RK,1
cn1920-01-15.txt,Marwary,1
cn1920-01-15.txt,Worcester,1
cn1920-01-15.txt,Mass.,1
cn1920-01-15.txt,Phila,1
cn1920-01-15.txt,the United States,1
cn1920-01-15.txt,Cannes,1
cn1920-01-15.txt,New ,1
cn1920-01-15.txt,Baltimore,1
cn1920-01-15.txt,Bryn,1
cn1920-01-15.txt,ARDMORE,2
cn1920-01-15.txt,OVERBROOK,1
cn1920-01-15.txt,NARBERTH,1
cn1920-01-15.txt,Lancaster,1
cn1920-01-15.txt,Montgomery,1
cn1920-01-15.txt,"Bryn Mawr,",1
cn1920-01-15.txt,Ardmore,1
cn1920-01-15.txt,Rosemont,1
cn1920-01-21.txt,France,4
cn1920-01-21.txt,London,1
cn1920-01-21.txt,Marlborough,1
cn1920-01-21.txt,Oxford,1
cn1920-01-21.txt,Palestine,1
cn1920-01-21.txt,Denbigh,2
cn1920-01-21.txt,the United States,4
cn1920-01-21.txt,New York,3
cn1920-01-21.txt,Smith,2
cn1920-01-21.txt,Barnard,2
cn1920-01-21.txt,Pembroke,1
cn1920-01-21.txt,Pen-y-groes,1
cn1920-01-21.txt,Springfield,2
cn1920-01-21.txt,Mass.,3
cn1920-01-21.txt,Bryn Mawr,13
cn1920-01-21.txt,Cincin- nati,1
cn1920-01-21.txt,Chicago,1
cn1920-01-21.txt,St. Louis,2
cn1920-01-21.txt,Kansas City,2
cn1920-01-21.txt,Greenwich,1
cn1920-01-21.txt,Fort Wayne,1
cn1920-01-21.txt,Ind.,1
cn1920-01-21.txt,Des Moines,5
cn1920-01-21.txt,Bierut,1
cn1920-01-21.txt,Syria,1
cn1920-01-21.txt,America,5
cn1920-01-21.txt,Canada,3
cn1920-01-21.txt,the Sen- ate,1
cn1920-01-21.txt,BRYN MAWR ALUMNAE,1
cn1920-01-21.txt,Japan,2
cn1920-01-21.txt,Mexico,1
cn1920-01-21.txt,England,2
cn1920-01-21.txt,Cambridge,1
cn1920-01-21.txt,China,7
cn1920-01-21.txt,Russia,1
cn1920-01-21.txt,Sweden,1
cn1920-01-21.txt,Norway,1
cn1920-01-21.txt,West Indies,1
cn1920-01-21.txt,Haiona,1
cn1920-01-21.txt,Alaska,1
cn1920-01-21.txt,Hawaii,1
cn1920-01-21.txt,India,3
cn1920-01-21.txt,Constantinople,1
cn1920-01-21.txt,LIBERIA,1
cn1920-01-21.txt,CHINA,1
cn1920-01-21.txt,Liberia,1
cn1920-01-21.txt,Philadelphia,4
cn1920-01-21.txt,Pa.,6
cn1920-01-21.txt,NEW YORK,2
cn1920-01-21.txt,Johnstown,1
cn1920-01-21.txt,Pa,2
cn1920-01-21.txt,New ,1
cn1920-01-21.txt,Rosemont,2
cn1920-01-21.txt,Evanston,1
cn1920-01-21.txt,Il,1
cn1920-01-21.txt,Radnor,1
cn1920-01-21.txt,Penna,1
cn1920-01-21.txt,PENNSYLVANIA,1
cn1920-01-21.txt,Paris,1
cn1920-01-21.txt,PHILADELPHIA,2
cn1920-01-21.txt,Mer,1
cn1920-01-21.txt,BRYN MAWR,1
cn1920-01-21.txt,PA,1
cn1920-01-30.txt,PA,3
cn1920-01-30.txt,Chicago,12
cn1920-01-30.txt,Cincinnati,6
cn1920-01-30.txt,St. Louis,13
cn1920-01-30.txt,Kansas City,2
cn1920-01-30.txt,Kan- sas City,1
cn1920-01-30.txt,Bryn Mawr,19
cn1920-01-30.txt,Constantinople,1
cn1920-01-30.txt,Paris,5
cn1920-01-30.txt,France,2
cn1920-01-30.txt,the United States,1
cn1920-01-30.txt,St. Nazaire,1
cn1920-01-30.txt,Chi cago,1
cn1920-01-30.txt,PHILADELPHIA,5
cn1920-01-30.txt,Ohio,5
cn1920-01-30.txt,Indiana,6
cn1920-01-30.txt,Michigan,3
cn1920-01-30.txt,Philadelphia,12
cn1920-01-30.txt,New York,20
cn1920-01-30.txt,NEW ENGLAND,1
cn1920-01-30.txt,Massachusetts,2
cn1920-01-30.txt,Boston,7
cn1920-01-30.txt,NEW YORK,2
cn1920-01-30.txt,Buffalo,1
cn1920-01-30.txt,Denver,1
cn1920-01-30.txt,Connecticut,3
cn1920-01-30.txt,New Jer- ,1
cn1920-01-30.txt,PEM,1
cn1920-01-30.txt,Pembroke,4
cn1920-01-30.txt,Phila- delphia,1
cn1920-01-30.txt,Rockefeller,1
cn1920-01-30.txt,New Jersey,3
cn1920-01-30.txt,Pennsylvania,3
cn1920-01-30.txt,Delaware,4
cn1920-01-30.txt,District of Columbia,3
cn1920-01-30.txt,Virginia,3
cn1920-01-30.txt,West Virginia,3
cn1920-01-30.txt,Illinois,1
cn1920-01-30.txt,Wisconsin,2
cn1920-01-30.txt,Minne- ,1
cn1920-01-30.txt,sota,1
cn1920-01-30.txt,Iowa,2
cn1920-01-30.txt,Missouri,1
cn1920-01-30.txt,Arkansas,1
cn1920-01-30.txt,Kansas,1
cn1920-01-30.txt,Oklahoma,1
cn1920-01-30.txt,Texas,3
cn1920-01-30.txt,Barnard,1
cn1920-01-30.txt,Baltimore,2
cn1920-01-30.txt,Venice,2
cn1920-01-30.txt,D’An- nunzio and Italy,1
cn1920-01-30.txt,Mount Holy- ,1
cn1920-01-30.txt,Philadel- phia,1
cn1920-01-30.txt,Utica,1
cn1920-01-30.txt,Pennsylva- nia,1
cn1920-01-30.txt,vicinity,1
cn1920-01-30.txt,Minnesota,1
cn1920-01-30.txt,Indianapolis,4
cn1920-01-30.txt,Central New Jersey,1
cn1920-01-30.txt,Detroit,2
cn1920-01-30.txt,England,1
cn1920-01-30.txt,America,1
cn1920-01-30.txt,Great Britain,1
cn1920-01-30.txt,London,2
cn1920-01-30.txt,Peru,2
cn1920-01-30.txt,Sweden,2
cn1920-01-30.txt,Canada,1
cn1920-01-30.txt,Rome,1
cn1920-01-30.txt,Rochester,1
cn1920-01-30.txt,Washington,1
cn1920-01-30.txt,D. C.,2
cn1920-01-30.txt,Washing- ton,1
cn1920-01-30.txt,"St, Louis",1
cn1920-01-30.txt,Pittsburgh,3
cn1920-01-30.txt,Minneapolis,1
cn1920-01-30.txt,lowa,1
cn1920-01-30.txt,California,2
cn1920-01-30.txt,Pa.,9
cn1920-01-30.txt,NEW YORK’,1
cn1920-01-30.txt,Yarmouth Port,1
cn1920-01-30.txt,Mass.,1
cn1920-01-30.txt,Bedford,1
cn1920-01-30.txt,Bel Air,1
cn1920-01-30.txt,Maryland,3
cn1920-01-30.txt,Birmingham,1
cn1920-01-30.txt,Ala.,1
cn1920-01-30.txt,PITTSBURGH,1
cn1920-01-30.txt,OHIO,2
cn1920-01-30.txt,INDIANA,2
cn1920-01-30.txt,MICHIGAN,2
cn1920-01-30.txt,Cleveland,1
cn1920-01-30.txt,ST. LOUIS  ,1
cn1920-01-30.txt,Penna,1
cn1920-01-30.txt,PENNSYLVANIA,1
cn1920-01-30.txt,Mme,1
cn1920-01-30.txt,COLUMBIA,1
cn1920-01-30.txt,Phila,1
cn1920-01-30.txt,Seattle,1
cn1920-01-30.txt,Brooklyn,1
cn1920-01-30.txt,N. Y.,1
cn1920-01-30.txt,San Francisco,1
cn1920-01-30.txt,Madrid,1
cn1920-01-30.txt,Milwaukee,1
cn1920-01-30.txt,China,1
cn1920-01-30.txt,N. Y,1
cn1920-01-30.txt,New Hope,1
cn1920-01-30.txt,New,1
cn1920-01-30.txt,Richmond,1
cn1920-01-30.txt,Santa Barbara,1
cn1920-01-30.txt,Wilmington,1
cn1920-01-30.txt,Lancaster,1
cn1920-01-30.txt,Bryn,1
cn1920-01-30.txt,Rosemont,1
cn1920-01-30.txt,OVERBROOK,1
cn1920-01-30.txt,NARBERTH,1
cn1920-01-30.txt,Ardmore,1
cn1920-02-11.txt,PA,2
cn1920-02-11.txt,Philadelphia,4
cn1920-02-11.txt,New York,3
cn1920-02-11.txt,Springfield,2
cn1920-02-11.txt,Bryn Mawr,9
cn1920-02-11.txt,Haverford,1
cn1920-02-11.txt,Chicago,3
cn1920-02-11.txt,Kirkland,1
cn1920-02-11.txt,the United States,2
cn1920-02-11.txt,Cali- fornia,1
cn1920-02-11.txt,Indiana,1
cn1920-02-11.txt,Rockefeller,1
cn1920-02-11.txt,Denbigh,2
cn1920-02-11.txt,Montclair,1
cn1920-02-11.txt,N. J.,1
cn1920-02-11.txt,Mass.,1
cn1920-02-11.txt,Morocco,1
cn1920-02-11.txt,Fez,4
cn1920-02-11.txt,Algiers,4
cn1920-02-11.txt,Tunis,1
cn1920-02-11.txt,Taza,3
cn1920-02-11.txt,Paris,3
cn1920-02-11.txt,New ,1
cn1920-02-11.txt,Schenectady,1
cn1920-02-11.txt,Milwaukee,1
cn1920-02-11.txt,New York City’s,1
cn1920-02-11.txt,PHILADELPHIA,4
cn1920-02-11.txt,ISRAEL,1
cn1920-02-11.txt,Boston,1
cn1920-02-11.txt,NEW YORK,1
cn1920-02-11.txt,Phila,1
cn1920-02-11.txt,Radnor,1
cn1920-02-11.txt,Cologne,1
cn1920-02-11.txt,America,1
cn1920-02-11.txt,Roubaix,1
cn1920-02-11.txt,Spain,1
cn1920-02-11.txt,Pa.,4
cn1920-02-11.txt,OVERBROOK,1
cn1920-02-11.txt,NARBERTH,1
cn1920-02-11.txt,jPa,1
cn1920-02-11.txt,BRYN,1
cn1920-02-11.txt,MAWR,1
cn1920-02-11.txt,Ardmore,1
cn1920-02-11.txt,Rosemont,1
cn1920-02-11.txt,Pa,1
cn1920-02-26.txt,PA,3
cn1920-02-26.txt,France,4
cn1920-02-26.txt,Bryn Mawr,15
cn1920-02-26.txt,Paris,2
cn1920-02-26.txt,SPAIN,1
cn1920-02-26.txt,America,2
cn1920-02-26.txt,Philadelphia,7
cn1920-02-26.txt,Chicago,3
cn1920-02-26.txt,Pennsylvania,1
cn1920-02-26.txt,Cologne,1
cn1920-02-26.txt,Valencia,1
cn1920-02-26.txt,Kus- sia,1
cn1920-02-26.txt,Taylor,4
cn1920-02-26.txt,Spain,2
cn1920-02-26.txt,St. George,1
cn1920-02-26.txt,Labrador,1
cn1920-02-26.txt,Denbigh,1
cn1920-02-26.txt,VASSAR,1
cn1920-02-26.txt,Phila,1
cn1920-02-26.txt,NEW YORK,2
cn1920-02-26.txt,PHILADELPHIA,1
cn1920-02-26.txt,New York,4
cn1920-02-26.txt,Baltimore,1
cn1920-02-26.txt,Md.,1
cn1920-02-26.txt,Philadel- phia,1
cn1920-02-26.txt,New ,1
cn1920-02-26.txt,Clifton Springs,1
cn1920-02-26.txt,N. Y.,1
cn1920-02-26.txt,Indianapolis,1
cn1920-02-26.txt,Columbus,1
cn1920-02-26.txt,Ohio,1
cn1920-02-26.txt,Cleveland,1
cn1920-02-26.txt,O.,1
cn1920-02-26.txt,Huntingdon,1
cn1920-02-26.txt,Pa.,8
cn1920-02-26.txt,Des Moines,2
cn1920-02-26.txt,Lucknow,1
cn1920-02-26.txt,India,1
cn1920-02-26.txt,Fukien,1
cn1920-02-26.txt,China,2
cn1920-02-26.txt,Can- ,1
cn1920-02-26.txt,Schenectady,1
cn1920-02-26.txt,St. Louis,2
cn1920-02-26.txt,Cambridge,1
cn1920-02-26.txt,Canada,1
cn1920-02-26.txt,Labra- ,1
cn1920-02-26.txt,Egypt,2
cn1920-02-26.txt,Palestine,1
cn1920-02-26.txt,Barnard,1
cn1920-02-26.txt,Vienna,1
cn1920-02-26.txt,Poland,1
cn1920-02-26.txt,Serbia,1
cn1920-02-26.txt,Lithuania,1
cn1920-02-26.txt,Pembroke East,1
cn1920-02-26.txt,DES MOINES,1
cn1920-02-26.txt,Phila- ,1
cn1920-02-26.txt,Avondale,1
cn1920-02-26.txt,Penna,1
cn1920-02-26.txt,Bryn,1
cn1920-02-26.txt,PENNSYLVANIA,1
cn1920-02-26.txt,Beye,1
cn1920-02-26.txt,Somerville,1
cn1920-02-26.txt,Lancaster,1
cn1920-02-26.txt,Bryn Mavr,2
cn1920-02-26.txt,Pa,1
cn1920-02-26.txt,Bryn Mawr Ardmore,1
cn1920-02-26.txt,BRYN MAWR,1
cn1920-02-26.txt,Rosemont,1
cn1920-03-03.txt,PA,3
cn1920-03-03.txt,Bryn Mawr,19
cn1920-03-03.txt,Pembroke,1
cn1920-03-03.txt,Pa.,6
cn1920-03-03.txt,India,3
cn1920-03-03.txt,Celicia,1
cn1920-03-03.txt,Radnor,1
cn1920-03-03.txt,America,3
cn1920-03-03.txt,the United States,2
cn1920-03-03.txt,New York,8
cn1920-03-03.txt,New ,2
cn1920-03-03.txt,Denbigh,1
cn1920-03-03.txt,Delaware,1
cn1920-03-03.txt,Des Moines,1
cn1920-03-03.txt,United States,1
cn1920-03-03.txt,England,2
cn1920-03-03.txt,Philadelphia,5
cn1920-03-03.txt,Swarthmore,1
cn1920-03-03.txt,Goucher,1
cn1920-03-03.txt,Maslak ‘oie,1
cn1920-03-03.txt,China,3
cn1920-03-03.txt,Mme,1
cn1920-03-03.txt,Paris,1
cn1920-03-03.txt,BRYN MAWR,1
cn1920-03-03.txt,Penna,1
cn1920-03-03.txt,Boston,1
cn1920-03-03.txt,New York City,1
cn1920-03-03.txt,Conn.,1
cn1920-03-03.txt,Schenectady,1
cn1920-03-03.txt,NY,1
cn1920-03-03.txt,NEW YORK,3
cn1920-03-03.txt,Chicago,2
cn1920-03-03.txt,Rye,1
cn1920-03-03.txt,Denmark,1
cn1920-03-03.txt,PHILADELPHIA,3
cn1920-03-03.txt,Phila,1
cn1920-03-03.txt,PENNSYLVANIA,1
cn1920-03-03.txt,Stockholm,1
cn1920-03-03.txt,Pennsylvania,1
cn1920-03-03.txt,Germany,2
cn1920-03-03.txt,Hellerau,1
cn1920-03-03.txt,Mawr,1
cn1920-03-03.txt,Lancaster,1
cn1920-03-03.txt,"Bryn Mawr,|Pa",1
cn1920-03-03.txt,Rosemont,1
cn1920-03-03.txt,Bryn Maw,1
cn1920-03-10.txt,PA,3
cn1920-03-10.txt,Bryn Mawr,16
cn1920-03-10.txt,Kiev,1
cn1920-03-10.txt,America,3
cn1920-03-10.txt,Ann Arbor,1
cn1920-03-10.txt,New York,5
cn1920-03-10.txt,France,1
cn1920-03-10.txt,Paris,2
cn1920-03-10.txt,Silver Bay,2
cn1920-03-10.txt,Besancon,1
cn1920-03-10.txt,Boston,2
cn1920-03-10.txt,Columbus,1
cn1920-03-10.txt,Worcester,1
cn1920-03-10.txt,N. Y.,2
cn1920-03-10.txt,Philadelphia,10
cn1920-03-10.txt,Baltimore,2
cn1920-03-10.txt,Tucson,1
cn1920-03-10.txt,Ariz.,1
cn1920-03-10.txt,Norristown,1
cn1920-03-10.txt,Pa.,6
cn1920-03-10.txt,Walpole,1
cn1920-03-10.txt,Washington,2
cn1920-03-10.txt,D. C.,2
cn1920-03-10.txt,D.C,1
cn1920-03-10.txt,New York City,2
cn1920-03-10.txt,Chicago,1
cn1920-03-10.txt,Mme,1
cn1920-03-10.txt,BRYN MAWR,1
cn1920-03-10.txt,Penna,1
cn1920-03-10.txt,the United States,1
cn1920-03-10.txt,Spain,1
cn1920-03-10.txt,Massachusetts,1
cn1920-03-10.txt,New ,1
cn1920-03-10.txt,Vir- ,1
cn1920-03-10.txt,California,1
cn1920-03-10.txt,Foochow,1
cn1920-03-10.txt,China,1
cn1920-03-10.txt,Porto Rico,1
cn1920-03-10.txt,NEW YORK,2
cn1920-03-10.txt,PHILADELPHIA,3
cn1920-03-10.txt,NEW YORK       H.,1
cn1920-03-10.txt,Pittsburgh,1
cn1920-03-10.txt,Russia,1
cn1920-03-10.txt,Denbigh,1
cn1920-03-10.txt,Den- ,1
cn1920-03-10.txt,Norcross,1
cn1920-03-10.txt,Kawasha,1
cn1920-03-10.txt,Bryn ,1
cn1920-03-10.txt,Overbrook,1
cn1920-03-10.txt,Lancaster,1
cn1920-03-10.txt,Pa,1
cn1920-03-10.txt,Bryn Mavr,1
cn1920-03-10.txt,Ardmore,1
cn1920-03-10.txt,Rosemont,1
cn1920-03-10.txt,Bryn Mawr 252W,1
cn1920-03-17.txt,BRYN MAWR,2
cn1920-03-17.txt,PA,3
cn1920-03-17.txt,Ann Arbor,1
cn1920-03-17.txt,Paris,5
cn1920-03-17.txt,New York,8
cn1920-03-17.txt,Japan,3
cn1920-03-17.txt,Philadelphia,12
cn1920-03-17.txt,Taylor,3
cn1920-03-17.txt,Palestine,1
cn1920-03-17.txt,Arabia,2
cn1920-03-17.txt,Bethlehem,1
cn1920-03-17.txt,Mecca,1
cn1920-03-17.txt,England,1
cn1920-03-17.txt,France,3
cn1920-03-17.txt,Germany,1
cn1920-03-17.txt,Anatole,1
cn1920-03-17.txt,America,2
cn1920-03-17.txt,the United ,1
cn1920-03-17.txt,Baltimore,1
cn1920-03-17.txt,Bryn Mawr,11
cn1920-03-17.txt,Boston,3
cn1920-03-17.txt,Seattle,1
cn1920-03-17.txt,Washington,1
cn1920-03-17.txt,Denbigh,1
cn1920-03-17.txt,In- dia,1
cn1920-03-17.txt,China,1
cn1920-03-17.txt,Chicago,4
cn1920-03-17.txt,Salt Lake City,1
cn1920-03-17.txt,New York City,1
cn1920-03-17.txt,Winnetka,2
cn1920-03-17.txt,Illinois,1
cn1920-03-17.txt,CALIFORNIA,1
cn1920-03-17.txt,New Haven,2
cn1920-03-17.txt,Rye,1
cn1920-03-17.txt,N. Y.,1
cn1920-03-17.txt,NEW YORK’S,1
cn1920-03-17.txt,INDIANA,1
cn1920-03-17.txt,Indiana,1
cn1920-03-17.txt,MICHIGAN,1
cn1920-03-17.txt,Michigan,2
cn1920-03-17.txt,St. Louis,2
cn1920-03-17.txt,Pennsylvania,1
cn1920-03-17.txt,NEW YORK,2
cn1920-03-17.txt,BRYN,1
cn1920-03-17.txt,MAWR,1
cn1920-03-17.txt,Mass.,1
cn1920-03-17.txt,PHILADELPHIA,4
cn1920-03-17.txt,Pa.,7
cn1920-03-17.txt,Amherst,1
cn1920-03-17.txt,Lancaster,1
cn1920-03-17.txt,Bryn Mavwr,1
cn1920-03-17.txt,Bryn Mawr’,1
cn1920-03-17.txt,Ardmore,1
cn1920-03-17.txt,Pa,1
cn1920-03-17.txt,Rosemont,1
cn1920-03-17.txt,Bryn Mawr 252W    Start,1
cn1920-03-17.txt,Bryn,1
cn1920-03-17.txt,Mawr,1
cn1920-03-17.txt,Penna,1
cn1920-03-24.txt,London,1
cn1920-03-24.txt,New York,13
cn1920-03-24.txt,Bedford,1
cn1920-03-24.txt,Pa.,7
cn1920-03-24.txt,Indianapolis,1
cn1920-03-24.txt,Indiana,1
cn1920-03-24.txt,Philadelphia,12
cn1920-03-24.txt,Pittsburgh,1
cn1920-03-24.txt,Cincinnati,1
cn1920-03-24.txt,Louisville,1
cn1920-03-24.txt,New Orleans,1
cn1920-03-24.txt,Los Angeles,1
cn1920-03-24.txt,California,2
cn1920-03-24.txt,Santa Barbara,1
cn1920-03-24.txt,San ,1
cn1920-03-24.txt,NEW YORK,2
cn1920-03-24.txt,Great Britain,1
cn1920-03-24.txt,Russia,2
cn1920-03-24.txt,America,3
cn1920-03-24.txt,the United States,2
cn1920-03-24.txt,Texas,1
cn1920-03-24.txt,Moscow,1
cn1920-03-24.txt,Washington,3
cn1920-03-24.txt,Brussels,1
cn1920-03-24.txt,England,5
cn1920-03-24.txt,South Africa,1
cn1920-03-24.txt,Ireland,3
cn1920-03-24.txt,Radnor,1
cn1920-03-24.txt,Ja,1
cn1920-03-24.txt,Cleveland,1
cn1920-03-24.txt,Virginia,1
cn1920-03-24.txt,Boston,4
cn1920-03-24.txt,Denbigh,1
cn1920-03-24.txt,Oxford,1
cn1920-03-24.txt,Paris,1
cn1920-03-24.txt,PA,1
cn1920-03-24.txt,Rochester,1
cn1920-03-24.txt,N.Y,1
cn1920-03-24.txt,Buck- ,1
cn1920-03-24.txt,W. Va.,1
cn1920-03-24.txt,Italy,1
cn1920-03-24.txt,Haverford,1
cn1920-03-24.txt,Washing- ton,1
cn1920-03-24.txt,D. C.,1
cn1920-03-24.txt,Harrisburg,1
cn1920-03-24.txt,Philadel- ,1
cn1920-03-24.txt,Phila- ,2
cn1920-03-24.txt,delphia,1
cn1920-03-24.txt,France,1
cn1920-03-24.txt,China,2
cn1920-03-24.txt,PHILADELPHIA,1
cn1920-03-24.txt,Pennsylvania,1
cn1920-03-24.txt,Worcester,1
